,PLACEKEY,LOCATION_NAME,TOP_CATEGORY,SUB_CATEGORY,NAICS_CODE,LATITUDE,LONGITUDE,CITY,REGION,OPEN_HOURS,CATEGORY_TAGS,OPENED_ON,CLOSED_ON,TRACKING_CLOSED_SINCE
1856,224-223@8g6-ym3-v2k,Dr Rinku Vaishnav & Associates,Health and Personal Care Stores,Optical Goods Stores,446130,33.848583,-84.359879,Atlanta,GA,"{ ""Mon"": [[""10:00"", ""18:00""]], ""Tue"": [[""10:00"", ""18:00""]], ""Wed"": [[""10:00"", ""18:00""]], ""Thu"": [[""10:00"", ""18:00""]], ""Fri"": [[""10:00"", ""17:00""]], ""Sat"": [[""10:00"", ""15:00""]], ""Sun"": [] }",,,,2019-07
1857,284-222@8g7-46m-vs5,Sweet Auburn Seafood,Restaurants and Other Eating Places,Full-Service Restaurants,722511,33.755382,-84.380685,Atlanta,GA,"{ ""Mon"": [], ""Tue"": [[""13:00"", ""21:00""]], ""Wed"": [[""13:00"", ""21:00""]], ""Thu"": [[""13:00"", ""21:00""]], ""Fri"": [[""13:00"", ""21:00""]], ""Sat"": [[""13:00"", ""21:00""]], ""Sun"": [] }","Bar or Pub,Late Night,Seafood,Tapas,Wine Bar",,2022-10,2019-07
1858,zzy-222@8g7-474-mc5,Traffik Kitchen and Cocktails,Restaurants and Other Eating Places,Full-Service Restaurants,722511,33.784682,-84.384569,Atlanta,GA,,"American Food,Bar or Pub,Cocktail Lounge,Late Night",,,2019-07
1859,22r-222@8g6-yjn-59f,Palm Beach Tan,Personal Care Services,Other Personal Care Services,812199,33.93435,-84.348128,Atlanta,GA,,"Skin Care,Spray Tanning,Tanning,Tanning Beds",,2019-10,2019-08
1860,22k-224@8g6-yjw-cdv,Peter Glenn Ski & Sports,"Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods Stores,451110,33.926498,-84.378174,Sandy Springs,GA,"{ ""Mon"": [[""11:00"", ""19:00""]], ""Tue"": [[""11:00"", ""19:00""]], ""Wed"": [[""11:00"", ""19:00""]], ""Thu"": [[""11:00"", ""19:00""]], ""Fri"": [[""11:00"", ""19:00""]], ""Sat"": [[""10:00"", ""18:00""]], ""Sun"": [[""12:00"", ""18:00""]] }","Outdoor Gear,Skate Shops,Ski Shop",,,2019-07
1861,228-222@8g6-ykx-kj9,Skin Logic Atlanta,Personal Care Services,Other Personal Care Services,812199,33.837618,-84.372747,Atlanta,GA,,"Hair Removal,Massage,Skin Care,Waxing",,,2019-07
1862,22b-222@8g6-ykz-7qz,Hunter Collective,"Jewelry, Luggage, and Leather Goods Stores",Jewelry Stores,448310,33.843277,-84.379906,Atlanta,GA,"{ ""Mon"": [], ""Tue"": [[""10:00"", ""17:00""]], ""Wed"": [[""10:00"", ""17:00""]], ""Thu"": [[""10:00"", ""17:00""]], ""Fri"": [[""10:00"", ""17:00""]], ""Sat"": [[""10:00"", ""17:00""]], ""Sun"": [] }","Accessories,Jewelry",,,2019-07
1863,zzw-222@8g6-yjn-zs5,CrossFit,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,713940,33.924527,-84.350724,Atlanta,GA,,"Boot Camps,Cardio Classes,Circuit Training,Fitness Equipment,Interval Training",,,
1864,223-222@8g6-yky-kmk,Jimmy John's,Restaurants and Other Eating Places,Limited-Service Restaurants,722513,33.845543,-84.368958,Atlanta,GA,"{ ""Mon"": [[""10:30"", ""21:00""]], ""Tue"": [[""10:30"", ""21:00""]], ""Wed"": [[""10:30"", ""21:00""]], ""Thu"": [[""10:30"", ""21:00""]], ""Fri"": [[""10:30"", ""21:00""]], ""Sat"": [[""10:30"", ""21:00""]], ""Sun"": [[""10:30"", ""21:00""]] }","Catering,Counter Service,Deli,Dinner,Lunch,Sandwich Shop",,,2019-07
1865,233-22j@8g7-47b-djv,LB Beauty Bar,Personal Care Services,Beauty Salons,812112,33.774832,-84.38115,Atlanta,GA,"{ ""Mon"": [], ""Tue"": [], ""Wed"": [[""18:00"", ""21:00""]], ""Thu"": [[""18:00"", ""21:00""]], ""Fri"": [[""10:00"", ""20:30""]], ""Sat"": [[""8:00"", ""17:00""]], ""Sun"": [] }",,,,2019-07
1866,223-222@8g6-ykz-b49,Supply & Demand,Drinking Places (Alcoholic Beverages),Drinking Places (Alcoholic Beverages),722410,33.84274,-84.380257,Atlanta,GA,"{ ""Mon"": [], ""Tue"": [], ""Wed"": [], ""Thu"": [[""22:00"", ""24:00""]], ""Fri"": [[""0:00"", ""2:00""], [""9:30"", ""15:00""]], ""Sat"": [[""22:00"", ""24:00""]], ""Sun"": [[""0:00"", ""3:00""]] }","Bar or Pub,Late Night",,,2019-07
1867,222-225@8g7-474-mc5,Stir It Up,Restaurants and Other Eating Places,Full-Service Restaurants,722511,33.784716,-84.384827,Atlanta,GA,"{ ""Mon"": [], ""Tue"": [[""11:00"", ""22:00""]], ""Wed"": [[""11:00"", ""22:00""]], ""Thu"": [[""11:00"", ""22:00""]], ""Fri"": [[""11:00"", ""23:00""]], ""Sat"": [[""11:00"", ""23:00""]], ""Sun"": [[""12:00"", ""24:00""]] }",Caribbean Food,,2022-03,2019-07
1868,2qy-223@8g7-479-yn5,Costa Coffee,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,722515,33.779889,-84.384004,Atlanta,GA,"{ ""Mon"": [[""10:00"", ""16:00""]], ""Tue"": [[""10:00"", ""16:00""]], ""Wed"": [[""10:00"", ""16:00""]], ""Thu"": [[""10:00"", ""16:00""]], ""Fri"": [[""10:00"", ""16:00""]], ""Sat"": [[""10:00"", ""16:00""]], ""Sun"": [[""10:00"", ""16:00""]] }","Breakfast,Coffee Shop,Counter Service,Drinks,Pastries,Sandwich Shop,Smoothie & Juice Bar,Snacks,Take Out and Delivery Only",2023-04,,2022-10
1869,zzw-223@8g7-46m-jgk,Rising Roll Gourmet Cafe,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,722515,33.756643,-84.388121,Atlanta,GA,"{ ""Mon"": [[""8:00"", ""15:00""]], ""Tue"": [[""8:00"", ""15:00""]], ""Wed"": [[""8:00"", ""15:00""]], ""Thu"": [[""8:00"", ""15:00""]], ""Fri"": [[""8:00"", ""15:00""]], ""Sat"": [], ""Sun"": [] }","Breakfast,Catering,Counter Service,Lunch,Sandwich Shop",,,2019-07
1870,224-223@8g7-47b-g6k,The Bar,Drinking Places (Alcoholic Beverages),Drinking Places (Alcoholic Beverages),722410,33.763554,-84.386997,Atlanta,GA,"{ ""Mon"": [[""6:00"", ""24:00""]], ""Tue"": [[""6:00"", ""24:00""]], ""Wed"": [[""6:00"", ""24:00""]], ""Thu"": [[""6:00"", ""24:00""]], ""Fri"": [[""6:00"", ""24:00""]], ""Sat"": [[""6:00"", ""24:00""]], ""Sun"": [[""6:00"", ""24:00""]] }","Bar or Pub,Late Night",,,2019-07
1871,zzw-239@8g6-ym3-t7q,Ted Baker,Clothing Stores,Family Clothing Stores,448140,33.846724,-84.362261,Atlanta,GA,"{ ""Mon"": [[""10:00"", ""20:00""]], ""Tue"": [[""10:00"", ""20:00""]], ""Wed"": [[""10:00"", ""20:00""]], ""Thu"": [[""10:00"", ""20:00""]], ""Fri"": [[""10:00"", ""20:00""]], ""Sat"": [[""10:00"", ""20:00""]], ""Sun"": [[""12:00"", ""19:00""]] }","Accessories,Men's Clothing,Swimwear,Women's Clothing,Home Decor",,,2019-07
1872,222-227@8g6-ym3-vxq,Fendi,Clothing Stores,Women's Clothing Stores,448120,33.851915,-84.362377,Atlanta,GA,"{ ""Mon"": [[""11:00"", ""20:00""]], ""Tue"": [[""11:00"", ""20:00""]], ""Wed"": [[""11:00"", ""20:00""]], ""Thu"": [[""11:00"", ""20:00""]], ""Fri"": [[""11:00"", ""20:00""]], ""Sat"": [[""11:00"", ""20:00""]], ""Sun"": [[""12:00"", ""18:00""]] }","Accessories,Children's Clothing,Jewelry,Men's Clothing,Women's Clothing",,,2019-07
1873,228-222@8g6-ym6-m8v,Raja Indian Restaurant,Restaurants and Other Eating Places,Full-Service Restaurants,722511,33.83554,-84.3815,Atlanta,GA,"{ ""Mon"": [[""11:30"", ""14:30""], [""17:30"", ""22:00""]], ""Tue"": [[""11:30"", ""14:30""], [""17:30"", ""22:00""]], ""Wed"": [[""11:30"", ""14:30""], [""17:30"", ""22:00""]], ""Thu"": [[""11:30"", ""14:30""], [""17:30"", ""22:00""]], ""Fri"": [[""11:30"", ""14:30""], [""17:30"", ""22:30""]], ""Sat"": [[""12:30"", ""15:00""], [""17:30"", ""22:30""]], ""Sun"": [[""17:30"", ""22:00""]] }",Indian Food,,2020-01,2019-07
1874,23g-223@8g6-ym3-t7q,Sweat Cycle,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,713940,33.846334,-84.363593,Atlanta,GA,"{ ""Mon"": [[""17:15"", ""19:30""]], ""Tue"": [[""5:30"", ""8:30""], [""17:15"", ""19:30""]], ""Wed"": [[""17:15"", ""19:30""]], ""Thu"": [[""5:30"", ""8:30""], [""15:30"", ""19:30""]], ""Fri"": [[""7:00"", ""9:30""], [""11:45"", ""13:15""]], ""Sat"": [[""8:30"", ""12:00""]], ""Sun"": [[""8:15"", ""11:00""]] }",Cycling Classes,,,2019-07
1875,zzw-227@8g7-47b-kfz,Luxor Fine Jewelry,"Jewelry, Luggage, and Leather Goods Stores",Jewelry Stores,448310,33.761902,-84.389978,Atlanta,GA,"{ ""Mon"": [[""10:00"", ""17:00""]], ""Tue"": [[""10:00"", ""17:00""]], ""Wed"": [[""10:00"", ""17:00""]], ""Thu"": [[""10:00"", ""17:00""]], ""Fri"": [[""10:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }","Jewelry,Watches",,2021-12,2019-07
1876,227-222@8g6-ykw-v2k,Mattress Firm,Furniture Stores,Furniture Stores,442110,33.844141,-84.369576,Atlanta,GA,"{ ""Mon"": [[""10:00"", ""20:00""]], ""Tue"": [[""10:00"", ""20:00""]], ""Wed"": [[""10:00"", ""20:00""]], ""Thu"": [[""10:00"", ""20:00""]], ""Fri"": [[""10:00"", ""20:00""]], ""Sat"": [[""10:00"", ""20:00""]], ""Sun"": [[""10:00"", ""18:00""]] }","Framing,Furniture,Mattresses",,,2019-07
1877,zzw-227@8g6-ymh-n3q,Loving Hut Vegan Cuisine,Restaurants and Other Eating Places,Full-Service Restaurants,722511,33.919232,-84.381578,Sandy Springs,GA,"{ ""Mon"": [[""11:30"", ""15:00""]], ""Tue"": [[""11:30"", ""15:00""]], ""Wed"": [[""11:30"", ""15:00""]], ""Thu"": [[""11:30"", ""15:00""]], ""Fri"": [[""11:30"", ""15:00""]], ""Sat"": [[""11:30"", ""15:00""]], ""Sun"": [[""13:00"", ""20:00""]] }","Counter Service,Dinner,Lunch,Vegan Food",,,2019-07
1878,236-222@8g6-ymh-mff,Bodyfitz,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,713940,33.916026,-84.381716,Sandy Springs,GA,"{ ""Mon"": [[""5:30"", ""20:00""]], ""Tue"": [[""5:30"", ""20:00""]], ""Wed"": [[""5:30"", ""20:00""]], ""Thu"": [[""5:30"", ""20:00""]], ""Fri"": [[""5:30"", ""20:00""]], ""Sat"": [[""6:00"", ""12:00""]], ""Sun"": [] }",,,,2019-07
1879,zzy-224@8g7-474-mrk,Hair Pourne,Personal Care Services,Beauty Salons,812112,33.782812,-84.383634,Atlanta,GA,"{ ""Mon"": [], ""Tue"": [[""10:00"", ""17:00""]], ""Wed"": [[""10:00"", ""17:00""]], ""Thu"": [[""10:00"", ""17:00""]], ""Fri"": [[""10:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",,,,2019-07
1880,zzw-222@8g7-46z-6p9,Whole Foods Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,33.786486,-84.388182,Atlanta,GA,"{ ""Mon"": [[""7:00"", ""22:00""]], ""Tue"": [[""7:00"", ""22:00""]], ""Wed"": [[""7:00"", ""22:00""]], ""Thu"": [[""7:00"", ""22:00""]], ""Fri"": [[""7:00"", ""22:00""]], ""Sat"": [[""7:00"", ""22:00""]], ""Sun"": [[""7:00"", ""22:00""]] }","International Grocery,Italian Food,Organic Food,Vegan Food,Healthy Food",,,2019-07
1881,22d-222@8g7-479-zs5,Chuck's Famous,Restaurants and Other Eating Places,Full-Service Restaurants,722511,33.776647,-84.389446,Atlanta,GA,"{ ""Mon"": [[""11:00"", ""21:00""]], ""Tue"": [[""11:00"", ""21:00""]], ""Wed"": [[""11:00"", ""21:00""]], ""Thu"": [[""11:00"", ""21:00""]], ""Fri"": [[""11:00"", ""21:00""]], ""Sat"": [[""11:00"", ""15:00""]], ""Sun"": [] }",Sandwich Shop,,2021-10,2019-07
1882,zzw-22r@8g7-479-tvz,Savory Fare Cafe,Restaurants and Other Eating Places,Full-Service Restaurants,722511,33.769413,-84.386657,Atlanta,GA,,Cafeteria,,,2019-07
1883,225-22b@8g6-yky-m49,NutritionPlus by Best Ever Body,Personal Care Services,Diet and Weight Reducing Centers,812191,33.842771,-84.373573,Atlanta,GA,"{ ""Mon"": [[""6:00"", ""19:00""]], ""Tue"": [[""6:00"", ""19:00""]], ""Wed"": [[""6:00"", ""19:00""]], ""Thu"": [[""6:00"", ""19:00""]], ""Fri"": [[""6:00"", ""19:00""]], ""Sat"": [], ""Sun"": [] }",,,,2019-07
1884,222-222@8g6-ym3-tvz,The Palm Restaurant,Restaurants and Other Eating Places,Full-Service Restaurants,722511,33.848082,-84.365083,Atlanta,GA,"{ ""Mon"": [[""11:30"", ""21:00""]], ""Tue"": [[""11:30"", ""21:00""]], ""Wed"": [[""11:30"", ""21:00""]], ""Thu"": [[""11:30"", ""21:00""]], ""Fri"": [[""11:30"", ""21:00""]], ""Sat"": [[""7:00"", ""22:00""]], ""Sun"": [[""7:00"", ""22:00""]] }","Dinner,Drinks,Fine Dining,Lunch,Seafood,Steak House,Wine Bar",,,2021-02
1885,228-258@8g6-ym3-xnq,Chaos Conditioning Studio,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,713940,33.846186,-84.364001,Atlanta,GA,,,,,2019-07
1886,22k-222@8g6-ykz-7qz,Vintage,Furniture Stores,Furniture Stores,442110,33.84325,-84.379915,Atlanta,GA,"{ ""Mon"": [[""10:00"", ""17:00""]], ""Tue"": [[""10:00"", ""17:00""]], ""Wed"": [[""10:00"", ""17:00""]], ""Thu"": [[""10:00"", ""17:00""]], ""Fri"": [[""10:00"", ""17:00""]], ""Sat"": [[""10:00"", ""17:00""]], ""Sun"": [] }","Furniture,Home Decor,Interior Design",,,2019-07
1887,22f-22h@8g6-ym6-p7q,Hybrid Jewelers,"Jewelry, Luggage, and Leather Goods Stores",Jewelry Stores,448310,33.837798,-84.380732,Atlanta,GA,"{ ""Mon"": [[""10:00"", ""16:00""]], ""Tue"": [[""10:00"", ""16:00""]], ""Wed"": [[""10:00"", ""16:00""]], ""Thu"": [[""10:00"", ""16:00""]], ""Fri"": [[""9:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",Jewelry,,,2019-07
1888,zzy-224@8g6-ym3-tqf,The Goddess Xperience,Personal Care Services,Other Personal Care Services,812199,33.848873,-84.367178,Ga,GA,"{ ""Mon"": [], ""Tue"": [[""10:00"", ""19:00""]], ""Wed"": [[""10:00"", ""19:00""]], ""Thu"": [[""10:00"", ""19:00""]], ""Fri"": [[""10:00"", ""19:00""]], ""Sat"": [[""10:00"", ""19:00""]], ""Sun"": [[""12:00"", ""18:00""]] }",,,,2019-07
1889,225-222@8g6-yjv-ch5,Bariatric Innovations of Atlanta,Personal Care Services,Diet and Weight Reducing Centers,812191,33.922315,-84.359123,Atlanta,GA,"{ ""Mon"": [[""8:00"", ""16:00""]], ""Tue"": [[""8:00"", ""16:00""]], ""Wed"": [[""8:00"", ""16:00""]], ""Thu"": [[""8:00"", ""16:00""]], ""Fri"": [[""8:00"", ""12:00""]], ""Sat"": [], ""Sun"": [] }",Weight Loss,,,2019-07
1890,zzy-225@8g6-yky-fxq,On The Border,Restaurants and Other Eating Places,Full-Service Restaurants,722511,33.850045,-84.372075,Atlanta,GA,"{ ""Mon"": [[""11:00"", ""22:00""]], ""Tue"": [[""11:00"", ""22:00""]], ""Wed"": [[""11:00"", ""22:00""]], ""Thu"": [[""11:00"", ""22:00""]], ""Fri"": [[""11:00"", ""23:00""]], ""Sat"": [[""11:00"", ""23:00""]], ""Sun"": [[""11:00"", ""22:00""]] }","American Food,Bar or Pub,Mexican Food,Snacks",,,2019-07
1891,225-222@8g7-47b-k9f,Jos. A. Bank Clothiers,Clothing Stores,Men's Clothing Stores,448110,33.759313,-84.387223,Atlanta,GA,"{ ""Mon"": [[""11:00"", ""19:00""]], ""Tue"": [[""11:00"", ""19:00""]], ""Wed"": [[""11:00"", ""19:00""]], ""Thu"": [[""11:00"", ""19:00""]], ""Fri"": [[""11:00"", ""19:00""]], ""Sat"": [[""11:00"", ""18:00""]], ""Sun"": [[""12:00"", ""17:00""]] }","Accessories,Clothing Rental,Formal Wear,Jewelry,Men's Clothing",,2020-08,2019-07
1892,26x-222@8g7-46m-jsq,Lalaaz Custom Creation,"Jewelry, Luggage, and Leather Goods Stores",Jewelry Stores,448310,33.756142,-84.389868,Atlanta,GA,,Jewelry,,2022-04,2019-07
1893,2qy-222@8g7-479-yn5,T's Brunch Bar,Restaurants and Other Eating Places,Full-Service Restaurants,722511,33.779887,-84.383969,Atlanta,GA,"{ ""Mon"": [[""10:00"", ""15:00""]], ""Tue"": [[""10:00"", ""15:00""]], ""Wed"": [[""10:00"", ""15:00""]], ""Thu"": [[""10:00"", ""15:00""]], ""Fri"": [[""10:00"", ""15:00""]], ""Sat"": [[""10:00"", ""17:00""]], ""Sun"": [[""10:00"", ""17:00""]] }",Brunch,,,2019-07
1894,222-23f@8g7-47b-kxq,Italian Gold & Diamond,"Jewelry, Luggage, and Leather Goods Stores",Jewelry Stores,448310,33.761352,-84.389718,Atlanta,GA,,Jewelry,,,2019-07
1895,zzw-225@8g7-47b-jvz,Culinary Partner,Specialty Food Stores,All Other Specialty Food Stores,445299,33.761811,-84.388516,Atlanta,GA,"{ ""Mon"": [[""7:30"", ""19:00""]], ""Tue"": [[""7:30"", ""19:00""]], ""Wed"": [[""7:30"", ""19:00""]], ""Thu"": [[""7:30"", ""19:00""]], ""Fri"": [[""7:30"", ""19:00""]], ""Sat"": [], ""Sun"": [] }",,,,2019-07
1896,225-223@8g6-yjw-8n5,Pizza Hut,Restaurants and Other Eating Places,Limited-Service Restaurants,722513,33.9298,-84.37907,Atlanta,GA,"{ ""Mon"": [[""10:00"", ""23:00""]], ""Tue"": [[""10:00"", ""23:00""]], ""Wed"": [[""10:00"", ""23:00""]], ""Thu"": [[""10:00"", ""23:00""]], ""Fri"": [[""10:00"", ""24:00""]], ""Sat"": [[""11:00"", ""24:00""]], ""Sun"": [[""11:00"", ""23:00""]] }","Catering,Counter Service,Dinner,Lunch,Pizza,Take Out and Delivery Only",,2020-11,2019-07
1897,223-223@8g6-ymh-mff,Sonic,Restaurants and Other Eating Places,Limited-Service Restaurants,722513,33.916419,-84.378802,Sandy Springs,GA,"{ ""Mon"": [[""9:00"", ""23:00""]], ""Tue"": [[""9:00"", ""23:00""]], ""Wed"": [[""9:00"", ""23:00""]], ""Thu"": [[""9:00"", ""23:00""]], ""Fri"": [[""9:00"", ""24:00""]], ""Sat"": [[""9:00"", ""24:00""]], ""Sun"": [[""9:00"", ""23:00""]] }","Breakfast,Burgers,Dessert,Dinner,Drive Through,Fast Food,Ice Cream Shop,Lunch,Take Out and Delivery Only",2023-05,,2019-07
1898,227-222@8g7-46m-bp9,Origin Market,Specialty Food Stores,Fish and Seafood Markets,445220,33.751933,-84.391473,Atlanta,GA,"{ ""Mon"": [[""7:00"", ""17:00""]], ""Tue"": [[""7:00"", ""17:00""]], ""Wed"": [[""7:00"", ""17:00""]], ""Thu"": [[""7:00"", ""17:00""]], ""Fri"": [[""7:00"", ""17:00""]], ""Sat"": [[""7:00"", ""17:00""]], ""Sun"": [] }","Dessert,Gourmet,Organic Food",,2020-08,2019-07
1899,zzw-224@8g7-47b-gzf,Skywave Info Solutions,Electronics and Appliance Stores,Electronics Stores,443142,33.765141,-84.388182,Atlanta,GA,"{ ""Mon"": [[""10:30"", ""19:30""]], ""Tue"": [[""10:30"", ""19:30""]], ""Wed"": [[""10:30"", ""19:30""]], ""Thu"": [[""10:30"", ""19:30""]], ""Fri"": [[""10:30"", ""19:30""]], ""Sat"": [[""10:30"", ""19:30""]], ""Sun"": [[""10:30"", ""19:30""]] }",IT Services,,,2019-07
1900,23m-222@8g6-yky-vmk,Ginger Howard Selections,"Jewelry, Luggage, and Leather Goods Stores",Jewelry Stores,448310,33.843012,-84.382641,Atlanta,GA,"{ ""Mon"": [], ""Tue"": [[""11:00"", ""17:00""]], ""Wed"": [[""11:00"", ""17:00""]], ""Thu"": [[""11:00"", ""17:00""]], ""Fri"": [[""11:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }","Accessories,Jewelry,Women's Clothing",,,2019-07
1901,248-222@8g7-46n-ckf,Nadia s Studio,Personal Care Services,Beauty Salons,812112,33.749982,-84.399182,Atlanta,GA,,"Hair Extensions,Men's Haircuts,Skin Care",,,2019-07
1902,22m-22r@8g7-474-mhq,Youtria,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,713940,33.785157,-84.383865,Atlanta,GA,"{ ""Mon"": [[""11:00"", ""20:00""]], ""Tue"": [[""11:00"", ""20:00""]], ""Wed"": [[""11:00"", ""20:00""]], ""Thu"": [[""11:00"", ""20:00""]], ""Fri"": [[""11:00"", ""20:00""]], ""Sat"": [], ""Sun"": [] }",Dance Studio,,,2019-07
1903,229-225@8g6-ykx-jn5,Quality Cleaners,Drycleaning and Laundry Services,Drycleaning and Laundry Services (except Coin-Operated),812320,33.836856,-84.377347,Atlanta,GA,,,,,2019-07
1904,227-222@8g6-yjx-bzf,Uppa Cuts Styling Studio,Personal Care Services,Barber Shops,812111,33.921314,-84.377903,Atlanta,GA,"{ ""Mon"": [[""9:00"", ""20:00""]], ""Tue"": [[""9:00"", ""20:00""]], ""Wed"": [[""9:00"", ""20:00""]], ""Thu"": [[""9:00"", ""20:00""]], ""Fri"": [[""9:00"", ""20:00""]], ""Sat"": [[""9:00"", ""20:00""]], ""Sun"": [] }",,,,2019-07
1905,249-222@8g6-yjy-2ff,26 Thai Kitchen & Bar Perimeter,Restaurants and Other Eating Places,Full-Service Restaurants,722511,33.923864,-84.340011,Dunwoody,GA,"{ ""Mon"": [[""11:00"", ""22:00""]], ""Tue"": [[""11:00"", ""22:00""]], ""Wed"": [[""11:00"", ""22:00""]], ""Thu"": [[""11:00"", ""22:00""]], ""Fri"": [[""11:00"", ""23:00""]], ""Sat"": [[""11:00"", ""23:00""]], ""Sun"": [[""12:00"", ""22:00""]] }",Thai Food,,,2019-07
1906,22p-2bf@8g6-ym3-x3q,Wellness Butter,Health and Personal Care Stores,"Cosmetics, Beauty Supplies, and Perfume Stores",446120,33.846421,-84.367152,Atlanta,GA,,Cosmetics,,,2019-07
1907,222-222@8g6-yjx-fpv,Bookears Your Audio Book Store,Book Stores and News Dealers,Book Stores,451211,33.918084,-84.380807,Atlanta,GA,,Books,,2022-12,2019-07
1908,22m-222@8g6-yjy-2ff,Lolli and Pops,Specialty Food Stores,Confectionery and Nut Stores,445292,33.923722,-84.340985,Atlanta,GA,"{ ""Mon"": [[""10:00"", ""21:00""]], ""Tue"": [[""10:00"", ""21:00""]], ""Wed"": [[""10:00"", ""21:00""]], ""Thu"": [[""10:00"", ""21:00""]], ""Fri"": [[""10:00"", ""21:00""]], ""Sat"": [[""10:00"", ""21:00""]], ""Sun"": [[""12:00"", ""19:00""]] }","Deli,Dessert,Sweet Shop",,,2019-07
1909,237-223@8g7-48s-x5z,The Wing Shack ATL,Restaurants and Other Eating Places,Full-Service Restaurants,722511,33.744017,-84.403912,Atlanta,GA,"{ ""Mon"": [[""0:00"", ""6:00""]], ""Tue"": [[""0:00"", ""6:00""]], ""Wed"": [[""0:00"", ""6:00""], [""15:00"", ""24:00""]], ""Thu"": [[""0:00"", ""6:00""], [""15:00"", ""24:00""]], ""Fri"": [[""0:00"", ""6:00""], [""15:00"", ""24:00""]], ""Sat"": [[""0:00"", ""6:00""], [""15:00"", ""24:00""]], ""Sun"": [[""0:00"", ""6:00""], [""15:00"", ""24:00""]] }","BBQ and Southern Food,Chicken Wings,Sandwich Shop",,2022-08,2019-07
1910,zzw-226@8g7-46z-6c5,Safe Ride Solutions,Other Personal Services,Pet Care (except Veterinary) Services,812910,33.787092,-84.387283,Atlanta,GA,"{ ""Mon"": [[""6:00"", ""22:00""]], ""Tue"": [[""6:00"", ""22:00""]], ""Wed"": [[""6:00"", ""22:00""]], ""Thu"": [[""6:00"", ""22:00""]], ""Fri"": [[""6:00"", ""22:00""]], ""Sat"": [[""6:00"", ""22:00""]], ""Sun"": [[""6:00"", ""22:00""]] }",,,,2019-07
1911,223-22c@8g6-yjx-xbk,Sun Microsystems,Electronics and Appliance Stores,Electronics Stores,443142,33.927337,-84.348755,Atlanta,GA,,Computers,,2020-01,2019-07
1912,22b-225@8g6-yjx-c5z,AN GO Design Studio,"Sporting Goods, Hobby, and Musical Instrument Stores","Hobby, Toy, and Game Stores",451120,33.920092,-84.378265,Atlanta,GA,"{ ""Mon"": [[""8:00"", ""16:00""]], ""Tue"": [[""8:00"", ""16:00""]], ""Wed"": [[""8:00"", ""16:00""]], ""Thu"": [[""8:00"", ""16:00""]], ""Fri"": [[""8:00"", ""16:00""]], ""Sat"": [], ""Sun"": [] }",,,,2019-07
1913,zzw-22w@8g6-ym3-wkz,Chanel,Clothing Stores,Clothing Accessories Stores,448150,33.846145,-84.363801,Atlanta,GA,"{ ""Mon"": [[""11:00"", ""19:00""]], ""Tue"": [[""11:00"", ""19:00""]], ""Wed"": [[""11:00"", ""19:00""]], ""Thu"": [[""11:00"", ""19:00""]], ""Fri"": [[""11:00"", ""19:00""]], ""Sat"": [[""11:00"", ""19:00""]], ""Sun"": [[""12:00"", ""18:00""]] }","Cosmetics,Jewelry,Perfume,Watches,Women's Clothing",,2020-06,2019-07
1914,zzw-233@8g6-yjy-2hq,Anthropologie,Clothing Stores,Women's Clothing Stores,448120,33.924413,-84.34181,Dunwoody,GA,"{ ""Mon"": [[""11:00"", ""20:00""]], ""Tue"": [[""11:00"", ""20:00""]], ""Wed"": [[""11:00"", ""20:00""]], ""Thu"": [[""11:00"", ""20:00""]], ""Fri"": [[""11:00"", ""20:00""]], ""Sat"": [[""11:00"", ""20:00""]], ""Sun"": [[""12:00"", ""18:00""]] }","Accessories,Formal Wear,Home Decor,Swimwear,Women's Clothing",,,2019-07
1915,22f-222@8g6-ym3-xnq,Popeyes Louisiana Kitchen,Restaurants and Other Eating Places,Limited-Service Restaurants,722513,33.846208,-84.364012,Atlanta,GA,"{ ""Mon"": [[""10:00"", ""20:00""]], ""Tue"": [[""10:00"", ""20:00""]], ""Wed"": [[""10:00"", ""20:00""]], ""Thu"": [[""10:00"", ""20:00""]], ""Fri"": [[""10:00"", ""20:00""]], ""Sat"": [[""10:00"", ""20:00""]], ""Sun"": [[""12:00"", ""19:00""]] }","Dinner,Fast Food,Fried Chicken,Lunch",2023-03,,2019-07
